user_id,variant,experiment_name
U005157,A_control,checkout_optimization
U005158,B_treatment,checkout_optimization
U005159,A_control,checkout_optimization
U005162,A_control,checkout_optimization
U005163,B_treatment,checkout_optimization
U005165,A_control,checkout_optimization
U005166,B_treatment,checkout_optimization
U005167,B_treatment,checkout_optimization
U005169,B_treatment,checkout_optimization
U005172,A_control,checkout_optimization
U005174,A_control,checkout_optimization
U005176,A_control,checkout_optimization
U005177,A_control,checkout_optimization
U005179,A_control,checkout_optimization
U005182,B_treatment,checkout_optimization
U005183,B_treatment,checkout_optimization
U005184,A_control,checkout_optimization
U005185,A_control,checkout_optimization
U005186,B_treatment,checkout_optimization
U005187,B_treatment,checkout_optimization
U005188,B_treatment,checkout_optimization
U005189,A_control,checkout_optimization
U005191,A_control,checkout_optimization
U005193,A_control,checkout_optimization
U005194,A_control,checkout_optimization
U005195,A_control,checkout_optimization
U005196,A_control,checkout_optimization
U005197,A_control,checkout_optimization
U005199,B_treatment,checkout_optimization
U005200,B_treatment,checkout_optimization
U005201,B_treatment,checkout_optimization
U005202,A_control,checkout_optimization
U005203,B_treatment,checkout_optimization
U005204,B_treatment,checkout_optimization
U005205,B_treatment,checkout_optimization
U005206,B_treatment,checkout_optimization
U005208,B_treatment,checkout_optimization
U005210,B_treatment,checkout_optimization
U005212,A_control,checkout_optimization
U005214,A_control,checkout_optimization
U005216,B_treatment,checkout_optimization
U005218,B_treatment,checkout_optimization
U005219,A_control,checkout_optimization
U005220,B_treatment,checkout_optimization
U005221,A_control,checkout_optimization
U005222,A_control,checkout_optimization
U005223,B_treatment,checkout_optimization
U005224,B_treatment,checkout_optimization
U005225,A_control,checkout_optimization
U005227,A_control,checkout_optimization
U005229,A_control,checkout_optimization
U005231,B_treatment,checkout_optimization
U005232,B_treatment,checkout_optimization
U005233,A_control,checkout_optimization
U005234,B_treatment,checkout_optimization
U005235,A_control,checkout_optimization
U005236,B_treatment,checkout_optimization
U005237,B_treatment,checkout_optimization
U005238,A_control,checkout_optimization
U005239,A_control,checkout_optimization
U005240,B_treatment,checkout_optimization
U005241,B_treatment,checkout_optimization
U005242,A_control,checkout_optimization
U005244,A_control,checkout_optimization
U005245,B_treatment,checkout_optimization
U005246,B_treatment,checkout_optimization
U005247,A_control,checkout_optimization
U005248,A_control,checkout_optimization
U005250,B_treatment,checkout_optimization
U005251,A_control,checkout_optimization
U005254,A_control,checkout_optimization
U005256,B_treatment,checkout_optimization
U005257,A_control,checkout_optimization
U005258,A_control,checkout_optimization
U005259,B_treatment,checkout_optimization
U005260,B_treatment,checkout_optimization
U005261,B_treatment,checkout_optimization
U005262,B_treatment,checkout_optimization
U005265,A_control,checkout_optimization
U005268,B_treatment,checkout_optimization
U005269,A_control,checkout_optimization
U005270,B_treatment,checkout_optimization
U005271,B_treatment,checkout_optimization
U005273,B_treatment,checkout_optimization
U005274,B_treatment,checkout_optimization
U005276,A_control,checkout_optimization
U005277,A_control,checkout_optimization
U005278,A_control,checkout_optimization
U005280,A_control,checkout_optimization
U005281,A_control,checkout_optimization
U005283,B_treatment,checkout_optimization
U005284,A_control,checkout_optimization
U005285,A_control,checkout_optimization
U005286,A_control,checkout_optimization
U005287,A_control,checkout_optimization
U005289,B_treatment,checkout_optimization
U005290,A_control,checkout_optimization
U005291,B_treatment,checkout_optimization
U005293,B_treatment,checkout_optimization
U005295,B_treatment,checkout_optimization
U005297,A_control,checkout_optimization
U005299,B_treatment,checkout_optimization
U005302,B_treatment,checkout_optimization
U005303,A_control,checkout_optimization
U005305,B_treatment,checkout_optimization
U005307,B_treatment,checkout_optimization
U005308,B_treatment,checkout_optimization
U005309,A_control,checkout_optimization
U005311,A_control,checkout_optimization
U005312,B_treatment,checkout_optimization
U005313,A_control,checkout_optimization
U005314,A_control,checkout_optimization
U005315,A_control,checkout_optimization
U005316,B_treatment,checkout_optimization
U005318,A_control,checkout_optimization
U005319,B_treatment,checkout_optimization
U005321,A_control,checkout_optimization
U005322,B_treatment,checkout_optimization
U005323,A_control,checkout_optimization
U005325,A_control,checkout_optimization
U005326,B_treatment,checkout_optimization
U005327,A_control,checkout_optimization
U005328,A_control,checkout_optimization
U005329,A_control,checkout_optimization
U005332,A_control,checkout_optimization
U005333,A_control,checkout_optimization
U005334,B_treatment,checkout_optimization
U005335,A_control,checkout_optimization
U005337,B_treatment,checkout_optimization
U005338,B_treatment,checkout_optimization
U005339,B_treatment,checkout_optimization
U005340,B_treatment,checkout_optimization
U005341,A_control,checkout_optimization
U005342,A_control,checkout_optimization
U005343,A_control,checkout_optimization
U005345,A_control,checkout_optimization
U005346,A_control,checkout_optimization
U005347,B_treatment,checkout_optimization
U005348,B_treatment,checkout_optimization
U005349,A_control,checkout_optimization
U005351,A_control,checkout_optimization
U005352,A_control,checkout_optimization
U005353,B_treatment,checkout_optimization
U005354,A_control,checkout_optimization
U005355,A_control,checkout_optimization
U005356,A_control,checkout_optimization
U005357,A_control,checkout_optimization
U005359,A_control,checkout_optimization
U005360,A_control,checkout_optimization
U005361,A_control,checkout_optimization
U005362,A_control,checkout_optimization
U005365,A_control,checkout_optimization
U005366,B_treatment,checkout_optimization
U005367,A_control,checkout_optimization
U005368,B_treatment,checkout_optimization
U005369,A_control,checkout_optimization
U005370,B_treatment,checkout_optimization
U005373,B_treatment,checkout_optimization
U005374,A_control,checkout_optimization
U005375,B_treatment,checkout_optimization
U005377,B_treatment,checkout_optimization
U005378,B_treatment,checkout_optimization
U005379,A_control,checkout_optimization
U005380,A_control,checkout_optimization
U005381,B_treatment,checkout_optimization
U005382,B_treatment,checkout_optimization
U005385,A_control,checkout_optimization
U005387,A_control,checkout_optimization
U005388,B_treatment,checkout_optimization
U005390,A_control,checkout_optimization
U005394,A_control,checkout_optimization
U005395,B_treatment,checkout_optimization
U005396,A_control,checkout_optimization
U005401,B_treatment,checkout_optimization
U005403,A_control,checkout_optimization
U005406,A_control,checkout_optimization
U005407,A_control,checkout_optimization
U005409,A_control,checkout_optimization
U005411,A_control,checkout_optimization
U005412,A_control,checkout_optimization
U005413,B_treatment,checkout_optimization
U005414,A_control,checkout_optimization
U005415,B_treatment,checkout_optimization
U005416,B_treatment,checkout_optimization
U005418,A_control,checkout_optimization
U005419,A_control,checkout_optimization
U005420,A_control,checkout_optimization
U005421,A_control,checkout_optimization
U005424,B_treatment,checkout_optimization
U005428,B_treatment,checkout_optimization
U005429,B_treatment,checkout_optimization
U005435,A_control,checkout_optimization
U005436,B_treatment,checkout_optimization
U005438,B_treatment,checkout_optimization
U005441,A_control,checkout_optimization
U005442,B_treatment,checkout_optimization
U005443,A_control,checkout_optimization
U005444,A_control,checkout_optimization
U005445,A_control,checkout_optimization
U005447,B_treatment,checkout_optimization
U005448,B_treatment,checkout_optimization
U005449,A_control,checkout_optimization
U005450,A_control,checkout_optimization
U005451,A_control,checkout_optimization
U005452,B_treatment,checkout_optimization
U005453,A_control,checkout_optimization
U005455,A_control,checkout_optimization
U005456,A_control,checkout_optimization
U005457,B_treatment,checkout_optimization
U005458,B_treatment,checkout_optimization
U005459,A_control,checkout_optimization
U005460,A_control,checkout_optimization
U005462,B_treatment,checkout_optimization
U005463,A_control,checkout_optimization
U005464,A_control,checkout_optimization
U005465,A_control,checkout_optimization
U005466,B_treatment,checkout_optimization
U005468,A_control,checkout_optimization
U005469,A_control,checkout_optimization
U005471,B_treatment,checkout_optimization
U005472,B_treatment,checkout_optimization
U005473,B_treatment,checkout_optimization
U005474,A_control,checkout_optimization
U005476,A_control,checkout_optimization
U005477,B_treatment,checkout_optimization
U005478,B_treatment,checkout_optimization
U005479,A_control,checkout_optimization
U005480,A_control,checkout_optimization
U005481,B_treatment,checkout_optimization
U005483,A_control,checkout_optimization
U005484,A_control,checkout_optimization
U005486,B_treatment,checkout_optimization
U005488,A_control,checkout_optimization
U005489,A_control,checkout_optimization
U005491,B_treatment,checkout_optimization
U005493,B_treatment,checkout_optimization
U005494,A_control,checkout_optimization
U005496,B_treatment,checkout_optimization
U005497,B_treatment,checkout_optimization
U005498,A_control,checkout_optimization
U005499,B_treatment,checkout_optimization
U005500,A_control,checkout_optimization
U005501,A_control,checkout_optimization
U005502,B_treatment,checkout_optimization
U005503,B_treatment,checkout_optimization
U005504,A_control,checkout_optimization
U005505,B_treatment,checkout_optimization
U005506,A_control,checkout_optimization
U005507,B_treatment,checkout_optimization
U005509,B_treatment,checkout_optimization
U005511,B_treatment,checkout_optimization
U005515,A_control,checkout_optimization
U005517,B_treatment,checkout_optimization
U005519,A_control,checkout_optimization
U005520,B_treatment,checkout_optimization
U005521,A_control,checkout_optimization
U005522,A_control,checkout_optimization
U005523,A_control,checkout_optimization
U005524,B_treatment,checkout_optimization
U005525,A_control,checkout_optimization
U005526,B_treatment,checkout_optimization
U005528,A_control,checkout_optimization
U005529,A_control,checkout_optimization
U005530,B_treatment,checkout_optimization
U005532,A_control,checkout_optimization
U005533,A_control,checkout_optimization
U005534,A_control,checkout_optimization
U005535,B_treatment,checkout_optimization
U005537,B_treatment,checkout_optimization
U005538,A_control,checkout_optimization
U005539,B_treatment,checkout_optimization
U005541,A_control,checkout_optimization
U005543,B_treatment,checkout_optimization
U005545,A_control,checkout_optimization
U005546,B_treatment,checkout_optimization
U005547,A_control,checkout_optimization
U005548,A_control,checkout_optimization
U005549,A_control,checkout_optimization
U005550,B_treatment,checkout_optimization
U005551,A_control,checkout_optimization
U005552,B_treatment,checkout_optimization
U005554,A_control,checkout_optimization
U005555,B_treatment,checkout_optimization
U005556,B_treatment,checkout_optimization
U005557,B_treatment,checkout_optimization
U005559,A_control,checkout_optimization
U005560,A_control,checkout_optimization
U005561,B_treatment,checkout_optimization
U005562,B_treatment,checkout_optimization
U005563,A_control,checkout_optimization
U005564,B_treatment,checkout_optimization
U005566,B_treatment,checkout_optimization
U005568,B_treatment,checkout_optimization
U005569,B_treatment,checkout_optimization
U005570,B_treatment,checkout_optimization
U005571,A_control,checkout_optimization
U005572,A_control,checkout_optimization
U005573,A_control,checkout_optimization
U005574,B_treatment,checkout_optimization
U005576,B_treatment,checkout_optimization
U005577,A_control,checkout_optimization
U005578,B_treatment,checkout_optimization
U005579,A_control,checkout_optimization
U005580,A_control,checkout_optimization
U005584,A_control,checkout_optimization
U005585,B_treatment,checkout_optimization
U005586,B_treatment,checkout_optimization
U005588,B_treatment,checkout_optimization
U005589,B_treatment,checkout_optimization
U005590,A_control,checkout_optimization
U005591,B_treatment,checkout_optimization
U005593,A_control,checkout_optimization
U005595,A_control,checkout_optimization
U005596,A_control,checkout_optimization
U005598,B_treatment,checkout_optimization
U005599,A_control,checkout_optimization
U005600,B_treatment,checkout_optimization
U005601,B_treatment,checkout_optimization
U005602,A_control,checkout_optimization
U005603,A_control,checkout_optimization
U005605,B_treatment,checkout_optimization
U005606,A_control,checkout_optimization
U005607,B_treatment,checkout_optimization
U005608,B_treatment,checkout_optimization
U005610,A_control,checkout_optimization
U005611,A_control,checkout_optimization
U005613,A_control,checkout_optimization
U005615,A_control,checkout_optimization
U005616,B_treatment,checkout_optimization
U005617,B_treatment,checkout_optimization
U005618,A_control,checkout_optimization
U005620,B_treatment,checkout_optimization
U005621,A_control,checkout_optimization
U005623,B_treatment,checkout_optimization
U005625,B_treatment,checkout_optimization
U005626,A_control,checkout_optimization
U005627,A_control,checkout_optimization
U005628,B_treatment,checkout_optimization
U005629,B_treatment,checkout_optimization
U005630,A_control,checkout_optimization
U005631,B_treatment,checkout_optimization
U005632,A_control,checkout_optimization
U005633,B_treatment,checkout_optimization
U005635,A_control,checkout_optimization
U005636,A_control,checkout_optimization
U005641,B_treatment,checkout_optimization
U005642,B_treatment,checkout_optimization
U005644,B_treatment,checkout_optimization
U005646,B_treatment,checkout_optimization
U005648,A_control,checkout_optimization
U005649,A_control,checkout_optimization
U005650,B_treatment,checkout_optimization
U005655,B_treatment,checkout_optimization
U005656,A_control,checkout_optimization
U005657,A_control,checkout_optimization
U005658,A_control,checkout_optimization
U005659,B_treatment,checkout_optimization
U005660,A_control,checkout_optimization
U005661,A_control,checkout_optimization
U005662,B_treatment,checkout_optimization
U005663,B_treatment,checkout_optimization
U005664,B_treatment,checkout_optimization
U005666,A_control,checkout_optimization
U005667,B_treatment,checkout_optimization
U005668,B_treatment,checkout_optimization
U005669,A_control,checkout_optimization
U005670,A_control,checkout_optimization
U005671,B_treatment,checkout_optimization
U005673,B_treatment,checkout_optimization
U005675,A_control,checkout_optimization
U005677,B_treatment,checkout_optimization
U005679,B_treatment,checkout_optimization
U005681,B_treatment,checkout_optimization
U005682,A_control,checkout_optimization
U005683,B_treatment,checkout_optimization
U005684,B_treatment,checkout_optimization
U005685,B_treatment,checkout_optimization
U005686,B_treatment,checkout_optimization
U005689,A_control,checkout_optimization
U005691,A_control,checkout_optimization
U005693,B_treatment,checkout_optimization
U005694,A_control,checkout_optimization
U005695,B_treatment,checkout_optimization
U005696,B_treatment,checkout_optimization
U005697,A_control,checkout_optimization
U005699,A_control,checkout_optimization
U005700,B_treatment,checkout_optimization
U005702,A_control,checkout_optimization
U005704,B_treatment,checkout_optimization
U005705,A_control,checkout_optimization
U005706,A_control,checkout_optimization
U005707,B_treatment,checkout_optimization
U005710,B_treatment,checkout_optimization
U005712,B_treatment,checkout_optimization
U005714,B_treatment,checkout_optimization
U005715,A_control,checkout_optimization
U005716,A_control,checkout_optimization
U005717,B_treatment,checkout_optimization
U005721,B_treatment,checkout_optimization
U005722,A_control,checkout_optimization
U005723,A_control,checkout_optimization
U005724,A_control,checkout_optimization
U005725,A_control,checkout_optimization
U005727,B_treatment,checkout_optimization
U005730,B_treatment,checkout_optimization
U005731,B_treatment,checkout_optimization
U005732,A_control,checkout_optimization
U005733,B_treatment,checkout_optimization
U005734,B_treatment,checkout_optimization
U005735,B_treatment,checkout_optimization
U005736,A_control,checkout_optimization
U005738,B_treatment,checkout_optimization
U005739,A_control,checkout_optimization
U005740,B_treatment,checkout_optimization
U005742,B_treatment,checkout_optimization
U005743,B_treatment,checkout_optimization
U005745,B_treatment,checkout_optimization
U005746,B_treatment,checkout_optimization
U005749,A_control,checkout_optimization
U005750,B_treatment,checkout_optimization
U005751,B_treatment,checkout_optimization
U005752,A_control,checkout_optimization
U005754,A_control,checkout_optimization
U005755,A_control,checkout_optimization
U005756,A_control,checkout_optimization
U005757,A_control,checkout_optimization
U005758,B_treatment,checkout_optimization
U005759,B_treatment,checkout_optimization
U005760,B_treatment,checkout_optimization
U005761,B_treatment,checkout_optimization
U005762,A_control,checkout_optimization
U005764,A_control,checkout_optimization
U005766,B_treatment,checkout_optimization
U005767,B_treatment,checkout_optimization
U005768,B_treatment,checkout_optimization
U005769,B_treatment,checkout_optimization
U005770,A_control,checkout_optimization
U005772,B_treatment,checkout_optimization
U005773,B_treatment,checkout_optimization
U005774,A_control,checkout_optimization
U005776,A_control,checkout_optimization
U005777,B_treatment,checkout_optimization
U005778,B_treatment,checkout_optimization
U005779,B_treatment,checkout_optimization
U005780,A_control,checkout_optimization
U005782,A_control,checkout_optimization
U005783,A_control,checkout_optimization
U005784,A_control,checkout_optimization
U005788,A_control,checkout_optimization
U005789,A_control,checkout_optimization
U005790,A_control,checkout_optimization
U005791,A_control,checkout_optimization
U005792,B_treatment,checkout_optimization
U005793,A_control,checkout_optimization
U005795,B_treatment,checkout_optimization
U005796,A_control,checkout_optimization
U005801,B_treatment,checkout_optimization
U005803,B_treatment,checkout_optimization
U005804,B_treatment,checkout_optimization
U005805,B_treatment,checkout_optimization
U005807,B_treatment,checkout_optimization
U005810,B_treatment,checkout_optimization
U005812,A_control,checkout_optimization
U005813,A_control,checkout_optimization
U005814,A_control,checkout_optimization
U005816,A_control,checkout_optimization
U005817,B_treatment,checkout_optimization
U005820,B_treatment,checkout_optimization
U005821,B_treatment,checkout_optimization
U005822,B_treatment,checkout_optimization
U005823,B_treatment,checkout_optimization
U005824,A_control,checkout_optimization
U005825,A_control,checkout_optimization
U005826,B_treatment,checkout_optimization
U005827,A_control,checkout_optimization
U005828,B_treatment,checkout_optimization
U005829,B_treatment,checkout_optimization
U005830,B_treatment,checkout_optimization
U005831,A_control,checkout_optimization
U005832,A_control,checkout_optimization
U005833,B_treatment,checkout_optimization
U005834,B_treatment,checkout_optimization
U005835,B_treatment,checkout_optimization
U005838,B_treatment,checkout_optimization
U005839,B_treatment,checkout_optimization
U005841,A_control,checkout_optimization
U005842,A_control,checkout_optimization
U005843,A_control,checkout_optimization
U005845,B_treatment,checkout_optimization
U005846,B_treatment,checkout_optimization
U005848,B_treatment,checkout_optimization
U005849,B_treatment,checkout_optimization
U005850,A_control,checkout_optimization
U005851,A_control,checkout_optimization
U005852,B_treatment,checkout_optimization
U005853,B_treatment,checkout_optimization
U005854,B_treatment,checkout_optimization
U005856,B_treatment,checkout_optimization
U005857,B_treatment,checkout_optimization
U005858,A_control,checkout_optimization
U005859,A_control,checkout_optimization
U005861,A_control,checkout_optimization
U005863,B_treatment,checkout_optimization
U005864,B_treatment,checkout_optimization
U005866,A_control,checkout_optimization
U005867,B_treatment,checkout_optimization
U005868,B_treatment,checkout_optimization
U005869,A_control,checkout_optimization
U005871,B_treatment,checkout_optimization
U005873,A_control,checkout_optimization
U005874,B_treatment,checkout_optimization
U005880,A_control,checkout_optimization
U005882,B_treatment,checkout_optimization
U005885,A_control,checkout_optimization
U005886,A_control,checkout_optimization
U005887,B_treatment,checkout_optimization
U005888,A_control,checkout_optimization
U005891,B_treatment,checkout_optimization
U005892,B_treatment,checkout_optimization
U005893,A_control,checkout_optimization
U005894,A_control,checkout_optimization
U005895,A_control,checkout_optimization
U005896,A_control,checkout_optimization
U005897,A_control,checkout_optimization
U005898,A_control,checkout_optimization
U005899,A_control,checkout_optimization
U005900,B_treatment,checkout_optimization
U005901,A_control,checkout_optimization
U005902,A_control,checkout_optimization
U005905,A_control,checkout_optimization
U005907,B_treatment,checkout_optimization
U005908,B_treatment,checkout_optimization
U005909,B_treatment,checkout_optimization
U005910,A_control,checkout_optimization
U005911,B_treatment,checkout_optimization
U005912,A_control,checkout_optimization
U005915,A_control,checkout_optimization
U005916,A_control,checkout_optimization
U005917,B_treatment,checkout_optimization
U005918,B_treatment,checkout_optimization
U005920,B_treatment,checkout_optimization
U005921,A_control,checkout_optimization
U005922,B_treatment,checkout_optimization
U005923,B_treatment,checkout_optimization
U005924,B_treatment,checkout_optimization
U005925,B_treatment,checkout_optimization
U005926,A_control,checkout_optimization
U005927,B_treatment,checkout_optimization
U005928,B_treatment,checkout_optimization
U005929,A_control,checkout_optimization
U005930,B_treatment,checkout_optimization
U005931,A_control,checkout_optimization
U005933,A_control,checkout_optimization
U005935,A_control,checkout_optimization
U005937,A_control,checkout_optimization
U005938,A_control,checkout_optimization
U005939,B_treatment,checkout_optimization
U005940,B_treatment,checkout_optimization
U005941,A_control,checkout_optimization
U005942,A_control,checkout_optimization
U005943,B_treatment,checkout_optimization
U005944,A_control,checkout_optimization
U005945,B_treatment,checkout_optimization
U005947,A_control,checkout_optimization
U005948,A_control,checkout_optimization
U005949,A_control,checkout_optimization
U005950,A_control,checkout_optimization
U005951,B_treatment,checkout_optimization
U005953,A_control,checkout_optimization
U005954,A_control,checkout_optimization
U005955,A_control,checkout_optimization
U005957,B_treatment,checkout_optimization
U005958,B_treatment,checkout_optimization
U005959,A_control,checkout_optimization
U005960,B_treatment,checkout_optimization
U005961,A_control,checkout_optimization
U005964,A_control,checkout_optimization
U005966,B_treatment,checkout_optimization
U005967,B_treatment,checkout_optimization
U005968,B_treatment,checkout_optimization
U005972,A_control,checkout_optimization
U005973,B_treatment,checkout_optimization
U005974,A_control,checkout_optimization
U005975,B_treatment,checkout_optimization
U005976,B_treatment,checkout_optimization
U005978,A_control,checkout_optimization
U005979,A_control,checkout_optimization
U005980,B_treatment,checkout_optimization
U005981,B_treatment,checkout_optimization
U005982,A_control,checkout_optimization
U005983,B_treatment,checkout_optimization
U005984,A_control,checkout_optimization
U005986,A_control,checkout_optimization
U005987,A_control,checkout_optimization
U005988,B_treatment,checkout_optimization
U005989,B_treatment,checkout_optimization
U005990,A_control,checkout_optimization
U005991,B_treatment,checkout_optimization
U005992,A_control,checkout_optimization
U005994,B_treatment,checkout_optimization
U005996,A_control,checkout_optimization
U005997,A_control,checkout_optimization
U005998,A_control,checkout_optimization
U005999,A_control,checkout_optimization
U006000,B_treatment,checkout_optimization
U006001,B_treatment,checkout_optimization
U006004,B_treatment,checkout_optimization
U006006,B_treatment,checkout_optimization
U006007,B_treatment,checkout_optimization
U006009,B_treatment,checkout_optimization
U006010,A_control,checkout_optimization
U006012,A_control,checkout_optimization
U006013,B_treatment,checkout_optimization
U006014,B_treatment,checkout_optimization
U006015,A_control,checkout_optimization
U006016,B_treatment,checkout_optimization
U006020,B_treatment,checkout_optimization
U006021,B_treatment,checkout_optimization
U006022,A_control,checkout_optimization
U006025,B_treatment,checkout_optimization
U006029,A_control,checkout_optimization
U006033,A_control,checkout_optimization
U006034,B_treatment,checkout_optimization
U006035,B_treatment,checkout_optimization
U006037,B_treatment,checkout_optimization
U006038,B_treatment,checkout_optimization
U006040,B_treatment,checkout_optimization
U006041,B_treatment,checkout_optimization
U006042,A_control,checkout_optimization
U006043,A_control,checkout_optimization
U006045,B_treatment,checkout_optimization
U006046,A_control,checkout_optimization
U006047,A_control,checkout_optimization
U006048,B_treatment,checkout_optimization
U006050,B_treatment,checkout_optimization
U006052,B_treatment,checkout_optimization
U006054,B_treatment,checkout_optimization
U006055,B_treatment,checkout_optimization
U006056,B_treatment,checkout_optimization
U006057,A_control,checkout_optimization
U006058,B_treatment,checkout_optimization
U006059,A_control,checkout_optimization
U006061,A_control,checkout_optimization
U006062,A_control,checkout_optimization
U006063,B_treatment,checkout_optimization
U006064,B_treatment,checkout_optimization
U006066,B_treatment,checkout_optimization
U006067,B_treatment,checkout_optimization
U006068,A_control,checkout_optimization
U006069,B_treatment,checkout_optimization
U006070,B_treatment,checkout_optimization
U006071,B_treatment,checkout_optimization
U006072,A_control,checkout_optimization
U006073,A_control,checkout_optimization
U006075,B_treatment,checkout_optimization
U006076,A_control,checkout_optimization
U006077,B_treatment,checkout_optimization
U006079,A_control,checkout_optimization
U006081,A_control,checkout_optimization
U006083,A_control,checkout_optimization
U006088,A_control,checkout_optimization
U006090,A_control,checkout_optimization
U006092,B_treatment,checkout_optimization
U006096,B_treatment,checkout_optimization
U006098,B_treatment,checkout_optimization
U006099,B_treatment,checkout_optimization
U006101,A_control,checkout_optimization
U006102,B_treatment,checkout_optimization
U006104,A_control,checkout_optimization
U006105,B_treatment,checkout_optimization
U006106,B_treatment,checkout_optimization
U006108,B_treatment,checkout_optimization
U006110,A_control,checkout_optimization
U006111,A_control,checkout_optimization
U006113,B_treatment,checkout_optimization
U006114,B_treatment,checkout_optimization
U006115,B_treatment,checkout_optimization
U006117,B_treatment,checkout_optimization
U006118,B_treatment,checkout_optimization
U006119,A_control,checkout_optimization
U006120,B_treatment,checkout_optimization
U006121,A_control,checkout_optimization
U006122,A_control,checkout_optimization
U006123,A_control,checkout_optimization
U006124,B_treatment,checkout_optimization
U006125,A_control,checkout_optimization
U006126,A_control,checkout_optimization
U006127,B_treatment,checkout_optimization
U006128,A_control,checkout_optimization
U006129,A_control,checkout_optimization
U006130,B_treatment,checkout_optimization
U006131,A_control,checkout_optimization
U006132,A_control,checkout_optimization
U006133,B_treatment,checkout_optimization
U006135,A_control,checkout_optimization
U006136,A_control,checkout_optimization
U006138,A_control,checkout_optimization
U006139,A_control,checkout_optimization
U006141,A_control,checkout_optimization
U006142,B_treatment,checkout_optimization
U006145,A_control,checkout_optimization
U006146,B_treatment,checkout_optimization
U006149,A_control,checkout_optimization
U006153,A_control,checkout_optimization
U006154,A_control,checkout_optimization
U006156,B_treatment,checkout_optimization
U006157,A_control,checkout_optimization
U006158,B_treatment,checkout_optimization
U006159,B_treatment,checkout_optimization
U006160,A_control,checkout_optimization
U006161,B_treatment,checkout_optimization
U006162,B_treatment,checkout_optimization
U006163,B_treatment,checkout_optimization
U006164,A_control,checkout_optimization
U006165,B_treatment,checkout_optimization
U006166,B_treatment,checkout_optimization
U006167,B_treatment,checkout_optimization
U006168,B_treatment,checkout_optimization
U006169,B_treatment,checkout_optimization
U006170,A_control,checkout_optimization
U006171,B_treatment,checkout_optimization
U006172,A_control,checkout_optimization
U006173,A_control,checkout_optimization
U006174,B_treatment,checkout_optimization
U006175,B_treatment,checkout_optimization
U006176,A_control,checkout_optimization
U006178,A_control,checkout_optimization
U006179,B_treatment,checkout_optimization
U006180,B_treatment,checkout_optimization
U006182,B_treatment,checkout_optimization
U006183,B_treatment,checkout_optimization
U006185,A_control,checkout_optimization
U006186,B_treatment,checkout_optimization
U006189,B_treatment,checkout_optimization
U006190,A_control,checkout_optimization
U006192,A_control,checkout_optimization
U006193,A_control,checkout_optimization
U006194,A_control,checkout_optimization
U006195,B_treatment,checkout_optimization
U006196,A_control,checkout_optimization
U006197,A_control,checkout_optimization
U006198,B_treatment,checkout_optimization
U006199,A_control,checkout_optimization
U006201,A_control,checkout_optimization
U006202,A_control,checkout_optimization
U006206,A_control,checkout_optimization
U006207,B_treatment,checkout_optimization
U006209,A_control,checkout_optimization
U006211,B_treatment,checkout_optimization
U006212,B_treatment,checkout_optimization
U006213,B_treatment,checkout_optimization
U006215,B_treatment,checkout_optimization
U006216,B_treatment,checkout_optimization
U006217,B_treatment,checkout_optimization
U006218,A_control,checkout_optimization
U006219,A_control,checkout_optimization
U006220,A_control,checkout_optimization
U006226,A_control,checkout_optimization
U006227,B_treatment,checkout_optimization
U006228,B_treatment,checkout_optimization
U006232,B_treatment,checkout_optimization
U006233,A_control,checkout_optimization
U006236,B_treatment,checkout_optimization
U006237,A_control,checkout_optimization
U006238,A_control,checkout_optimization
U006239,B_treatment,checkout_optimization
U006240,B_treatment,checkout_optimization
U006241,B_treatment,checkout_optimization
U006242,B_treatment,checkout_optimization
U006244,A_control,checkout_optimization
U006245,B_treatment,checkout_optimization
U006248,B_treatment,checkout_optimization
U006252,B_treatment,checkout_optimization
U006253,A_control,checkout_optimization
U006254,B_treatment,checkout_optimization
U006255,A_control,checkout_optimization
U006256,B_treatment,checkout_optimization
U006258,B_treatment,checkout_optimization
U006259,B_treatment,checkout_optimization
U006260,B_treatment,checkout_optimization
U006262,A_control,checkout_optimization
U006263,B_treatment,checkout_optimization
U006265,A_control,checkout_optimization
U006267,A_control,checkout_optimization
U006268,A_control,checkout_optimization
U006271,A_control,checkout_optimization
U006272,A_control,checkout_optimization
U006273,B_treatment,checkout_optimization
U006274,A_control,checkout_optimization
U006275,B_treatment,checkout_optimization
U006276,B_treatment,checkout_optimization
U006277,B_treatment,checkout_optimization
U006278,B_treatment,checkout_optimization
U006279,A_control,checkout_optimization
U006280,B_treatment,checkout_optimization
U006281,A_control,checkout_optimization
U006282,B_treatment,checkout_optimization
U006283,A_control,checkout_optimization
U006285,A_control,checkout_optimization
U006286,B_treatment,checkout_optimization
U006287,B_treatment,checkout_optimization
U006289,A_control,checkout_optimization
U006290,A_control,checkout_optimization
U006291,B_treatment,checkout_optimization
U006292,A_control,checkout_optimization
U006293,B_treatment,checkout_optimization
U006294,A_control,checkout_optimization
U006296,A_control,checkout_optimization
U006297,A_control,checkout_optimization
U006300,B_treatment,checkout_optimization
U006301,A_control,checkout_optimization
U006303,A_control,checkout_optimization
U006304,B_treatment,checkout_optimization
U006306,B_treatment,checkout_optimization
U006307,B_treatment,checkout_optimization
U006308,B_treatment,checkout_optimization
U006309,A_control,checkout_optimization
U006310,B_treatment,checkout_optimization
U006311,A_control,checkout_optimization
U006312,A_control,checkout_optimization
U006313,B_treatment,checkout_optimization
U006314,A_control,checkout_optimization
